S,233915238,10112,2021,
A22.1.2.02.02.008.05.03 800301,Mantenimiento muebles y enseres Costo medio de administracion (CMA)AC,1000000.00,0.00,0.00,0.00,0.00,1000000.00,0.00
A22.1.2.02.02.008.05.03 800401,Mantenimiento muebles y enseres Costo medio de administracion (CMA) AL,2000000.00,0.00,0.00,0.00,0.00,2000000.00,0.00
A22.1.2.02.02.008.05.03 8006,Mantenimiento muebles y enseres Otros ingresos,2000000.00,0.00,0.00,0.00,0.00,2000000.00,0.00
A22.1.2.02.02.008.05.04 800301,Mantenimiento Oficinas Costo medio de administracion (CMA)AC,2200000.00,0.00,0.00,0.00,0.00,2200000.00,1767743.00
A22.1.2.02.02.008.05.04 800302,Mantenimiento Oficinas Costo medio de operacion (CMO) AC,16800000.00,0.00,0.00,0.00,0.00,16800000.00,12121353.00
A22.1.2.02.02.008.05.04 800401,Mantenimiento Oficinas Costo medio de administracion (CMA) AL,6000000.00,0.00,0.00,0.00,0.00,6000000.00,4559249.00
A22.1.2.02.02.008.05.04 8006,Mantenimiento Oficinas Otros ingresos,5000000.00,0.00,50640000.00,0.00,0.00,55640000.00,0.00
A22.1.2.02.02.008.06 800301,Administracion oficinas Costo medio de administracion (CMA)AC,8773021.00,0.00,0.00,0.00,0.00,9073021.00,9044136.00
A22.1.2.02.02.008.06 800401,Administracion oficinas Costo medio de administracion (CMA) AL,5848681.00,0.00,0.00,0.00,0.00,5848681.00,5778464.00
A22.1.2.02.02.008.07 800301,Gastos legales Costo medio de administracion (CMA)AC,7920000.00,0.00,0.00,0.00,0.00,7920000.00,4794169.00
A22.1.2.02.02.008.07 80401,Gastos legales Costo medio de administracion (CMA) AL,5280000.00,0.00,0.00,0.00,0.00,5280000.00,1363993.00
A22.1.2.02.02.008.08 800301,Otros servicios Costo medio de administracion (CMA)AC,6000000.00,0.00,0.00,0.00,0.00,6000000.00,4917100.00
A22.1.2.02.02.008.08 800401,Otros servicios Costo medio de administracion (CMA) AL,4000000.00,0.00,0.00,0.00,0.00,4000000.00,3600000.00
A22.1.2.02.02.009.01 800301,Capacitaciones Costo medio de administracion (CMA)AC,14076000.00,0.00,0.00,7000000.00,0.00,7076000.00,2625550.00
A22.1.2.02.02.009.01 800302,Capacitaciones Costo medio de operacion (CMO) AC,9384000.00,0.00,0.00,6000000.00,0.00,3384000.00,0.00
A22.1.2.02.02.009.01 800401,Capacitaciones Costo medio de administracion (CMA) AL,9384000.00,0.00,0.00,3000000.00,0.00,6384000.00,2625550.00
A22.1.2.02.02.009.01 800402,Capacitaciones Costo medio de operacion (CMO) AL,6256000.00,0.00,0.00,3000000.00,0.00,3256000.00,0.00
A22.1.2.02.02.009.02 800301,suscripciones y afiliciones Costo medio de administracion (CMA)AC,6840000.00,0.00,0.00,0.00,0.00,6840000.00,4509600.00
A22.1.2.02.02.009.02 800302,suscripciones y afiliciones Costo medio de operacion (CMO) AC,4560000.00,0.00,0.00,0.00,0.00,4560000.00,3006400.00
A22.1.2.02.02.009.02 800401,suscripciones y afiliciones Costo medio de administracion (CMA) AL,4560000.00,0.00,0.00,0.00,0.00,4560000.00,0.00
A22.1.2.02.02.009.02 800402,suscripciones y afiliciones Costo medio de operacion (CMO) AL,3040000.00,0.00,0.00,0.00,0.00,3040000.00,0.00
A22.1.2.02.02.009.03 800301,Seguridad y salud en el trabajo Costo medio de administracion (CMA)AC,13200000.00,0.00,0.00,0.00,0.00,13200000.00,11731740.00
A22.1.2.02.02.009.03 800302,Seguridad y salud en el trabajo Costo medio de operacion (CMO) AC,53800000.00,0.00,0.00,0.00,0.00,39800000.00,26703900.00
A22.1.2.02.02.009.03 800401,Seguridad y salud en el trabajo Costo medio de administracion (CMA) AL,13800000.00,0.00,0.00,0.00,0.00,13800000.00,11611420.00
A22.1.2.02.02.009.03 800402,Seguridad y salud en el trabajo Costo medio de operacion (CMO) AL,19200000.00,0.00,0.00,0.00,0.00,19200000.00,17455770.00
A22.1.2.02.02.009.03 8006,Seguridad y salud en el trabajo Otros ingresos,20000000.00,0.00,0.00,0.00,0.00,1000000.00,0.00
A22.1.2.02.02.009.04 800301,Bienestar Social Costo medio de administracion (CMA)AC,23804000.00,0.00,0.00,0.00,0.00,31004000.00,27619077.00
A22.1.2.02.02.009.04 800302,Bienestar Social Costo medio de operacion (CMO) AC,22536000.00,0.00,0.00,0.00,0.00,26536000.00,26535536.00
A22.1.2.02.02.009.04 800401,Bienestar Social Costo medio de administracion (CMA) AL,22536000.00,0.00,0.00,0.00,0.00,22536000.00,22535244.00
A22.1.2.02.02.009.04 800402,Bienestar Social Costo medio de operacion (CMO) AL,15024000.00,0.00,0.00,0.00,0.00,15024000.00,15023450.00
A22.1.2.02.02.009.04 8006,Bienestar Social Otros ingresos,10000000.00,0.00,0.00,0.00,0.00,10000000.00,9135386.00
A22.1.2.02.02.009.05 800301,Auxilio sindical (Convencion Colectiva) Costo medio de administracion (CMA)AC,4381454.00,0.00,0.00,0.00,0.00,11381454.00,6173387.00
A22.1.2.02.02.009.05 800401,Auxilio sindical (Convencion Colectiva) Costo medio de administracion (CMA) AL,2920969.00,0.00,0.00,0.00,0.00,3920969.00,3002139.00
A22.1.2.02.02.010 800301,Viaticos de los funcionarios en comision Costo medio de administracion (CMA)AC,9000000.00,0.00,0.00,2000000.00,0.00,7000000.00,2739233.00
A22.1.2.02.02.010 800302,Viaticos de los funcionarios en comision Costo medio de operacion (CMO) AC,6000000.00,0.00,0.00,2751819.00,0.00,3248181.00,90027.00
A22.1.2.02.02.010 800401,Viaticos de los funcionarios en comision Costo medio de administracion (CMA) AL,6000000.00,0.00,0.00,0.00,0.00,800000.00,0.00
A22.1.2.02.02.010 800402,Viaticos de los funcionarios en comision Costo medio de operacion (CMO) AL,4000000.00,0.00,0.00,1000000.00,0.00,1000000.00,0.00
A22.1.3.13.01.001 8006,Sentencias Otros ingresos,350000000.00,0.00,0.00,0.00,0.00,350000000.00,17143832.00
E22.1.5.01.01.001.01 800302,Medidores Costo medio de operacion (CMO) AC,117600000.00,0.00,0.00,0.00,0.00,211600000.00,201608657.60
E22.1.5.01.01.001.02 800302,Materiales, mantenimiento, acometidas y otros Costo medio de operacion (CMO) AC,5000000.00,0.00,0.00,0.00,0.00,5000000.00,150000.00
E22.1.5.01.01.002.01 800302,Papeleria para facturacion Costo medio de operacion (CMO) AC,25320000.00,0.00,0.00,0.00,0.00,25320000.00,22581755.40
E22.1.5.01.01.002.01 800402,Papeleria para facturacion Costo medio de operacion (CMO) AL,16880000.00,0.00,0.00,0.00,0.00,16880000.00,14304804.00
E22.1.5.01.01.002.02 800302,Dispositivos para suspensiones y precintos de seguridad Costo medio de operacion (CMO) AC,26878400.00,0.00,0.00,15000000.00,0.00,3878400.00,0.00
E22.1.5.01.01.003.01.02.01 800303,Tuberia y accesorios de acueducto Costo medio de inversion (CMI) AC,77000000.00,0.00,0.00,0.00,0.00,96000000.00,76585764.55
E22.1.5.01.01.003.01.02.02 800303,Accesorios de instalacion y control (accesorios, valvulas, Hidrantes) Costo medio de inversion (CMI) AC,126204460.00,0.00,0.00,0.00,0.00,129204460.00,125538754.00
E22.1.5.01.01.003.01.03.01 800302,Combustibles Costo medio de operacion (CMO) AC,60360000.00,0.00,0.00,0.00,0.00,60360000.00,60359915.52
E22.1.5.01.01.003.01.03.01 800402,Combustibles Costo medio de operacion (CMO) AL,40240000.00,0.00,0.00,0.00,0.00,40240000.00,40228221.00
E22.1.5.01.01.003.01.03.02 800302,Aceites, Grasas y lubricantes y filtros Costo medio de operacion (CMO) AC,11982600.00,0.00,0.00,0.00,0.00,11982600.00,0.00
E22.1.5.01.01.003.01.03.02 800402,Aceites, Grasas y lubricantes y filtros Costo medio de operacion (CMO) AL,7988400.00,0.00,0.00,0.00,0.00,7988400.00,0.00
E22.1.5.01.01.003.01.03.03 800302,Repuestos, llantas y varios Costo medio de operacion (CMO) AC,9096000.00,0.00,0.00,0.00,0.00,9096000.00,0.00
E22.1.5.01.01.003.01.03.03 800402,Repuestos, llantas y varios Costo medio de operacion (CMO) AL,6064000.00,0.00,0.00,0.00,0.00,6064000.00,0.00
E22.1.5.01.01.003.01.04.01 800302,Herramientas Menores Costo medio de operacion (CMO) AC,24146377.00,0.00,0.00,0.00,0.00,24146377.00,20281910.00
E22.1.5.01.01.003.01.04.01 800402,Herramientas Menores Costo medio de operacion (CMO) AL,16097585.00,0.00,0.00,0.00,0.00,16097585.00,8106748.00
E22.1.5.01.01.003.01.05.01 800402,Tuberia y accesorios de alcantarillado Costo medio de operacion (CMO) AL,453185000.00,0.00,0.00,0.00,0.00,486185000.00,446518985.39
E22.1.5.01.01.003.01.05.02 800402,Tapas y rejillas Costo medio de operacion (CMO) AL,48950000.00,0.00,29015212.00,0.00,0.00,77965212.00,46925100.00
E22.1.5.01.01.003.01.05.03 800402,Materiales y elementos para construccion Costo medio de operacion (CMO) AL,60860000.00,0.00,0.00,0.00,0.00,53860000.00,41627000.00
E22.1.5.01.02.003.01.01.01 8000302,Sustancias quimicas Costo medio de operacion (CMO) AC,585626000.00,0.00,0.00,70000000.00,0.00,364126000.00,309988609.00
E22.1.5.01.02.003.01.01.02 800302,Reactivos Costo medio de operacion (CMO) AC,151134189.00,0.00,0.00,60000000.00,0.00,91134189.00,82995207.00
E22.1.5.01.02.003.01.01.03 800302,Materiales y Equipos de laboratorio Costo medio de operacion (CMO) AC,67850979.00,0.00,0.00,50000000.00,0.00,17850979.00,107000.00
E22.1.5.02.06.001.01 800302,Energia para bombeo Costo medio de operacion (CMO) AC,400000000.00,0.00,0.00,0.00,0.00,400000000.00,255126803.00
E22.1.5.02.06.001.02 800302,Mantenimiento de vehiculos y maquinaria pesada Costo medio de operacion (CMO) AC,90000000.00,0.00,0.00,0.00,0.00,90000000.00,72024188.04
E22.1.5.02.06.001.02 800402,Mantenimiento de vehiculos y maquinaria pesada Costo medio de operacion (CMO) AL,60000000.00,0.00,0.00,10000000.00,0.00,50000000.00,0.00
E22.1.5.02.06.001.03 800302 ,Pruebas Piccap, Analisis y ensayos de laboratorio, recoleccion de residuos mocrobiologicos Costo medio de operacion (CMO) AC,4000000.00,0.00,0.00,0.00,0.00,4000000.00,3492625.00
E22.1.5.02.06.001.04 800302,Alquiler de maquinaria y equipo Costo medio de operacion (CMO) AC,21000000.00,0.00,0.00,0.00,0.00,21000000.00,16521960.00
E22.1.5.02.06.001.04 800402,Alquiler de maquinaria y equipo Costo medio de operacion (CMO) AL,14000000.00,0.00,0.00,0.00,0.00,16000000.00,10395840.00
E22.1.5.02.06.001.05 800302,Transporte de agua carrotanque Costo medio de operacion (CMO) AC,80000000.00,0.00,0.00,35000000.00,0.00,45000000.00,16720000.00
E22.1.5.02.06.001.06 800402,Mantenimiento canales y vertimientos Costo medio de operacion (CMO) AL,40000000.00,0.00,0.00,0.00,0.00,40000000.00,31295840.00
E22.1.5.02.06.002.01.01.01 800303,Fuentes Subterraneas Costo medio de inversion (CMI) AC,20000000.00,0.00,0.00,10000000.00,0.00,10000000.00,0.00
E22.1.5.02.06.002.01.02.01 800303,Plantas de tratamiento Costo medio de inversion (CMI) AC,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.01.02.01 800303,Plantas de tratamiento Costo medio de inversion (CMI) AC,400000000.00,0.00,400000000.00,0.00,0.00,800000000.00,171036830.00
E22.1.5.02.06.002.01.02.02 800302,Laboratorio y puntos de muestreo Costo medio de operacion (CMO) AC,5000000.00,0.00,45000000.00,30000000.00,0.00,20000000.00,0.00
E22.1.5.02.06.002.01.02.03 800303,Subsistemas y Estaciones de Bombeo Costo medio de inversion (CMI) AC,200000000.00,0.00,0.00,40000000.00,0.00,160000000.00,95994804.93
E22.1.5.02.06.002.02.01 800302,Mantenimiento de redes Costo medio de operacion (CMO) AC,275542092.00,0.00,0.00,120000000.00,0.00,155542092.00,135463691.72
E22.1.5.02.06.002.02.01 800303,Mantenimiento de redes Costo medio de inversion (CMI) AC,174457908.00,0.00,0.00,120000000.00,0.00,19457908.00,0.00
E22.1.5.02.06.002.02.02 800302,Estacion de Bombeo Y subsitemas Costo medio de operacion (CMO) AC,50000000.00,0.00,0.00,40000000.00,0.00,10000000.00,0.00
E22.1.5.02.06.002.02.03 800302,Macromedicion Costo medio de operacion (CMO) AC,20000000.00,0.00,0.00,15000000.00,0.00,5000000.00,0.00
E22.1.5.02.06.002.02.04 800302,Estaciones Reguladora de Presion Costo medio de operacion (CMO) AC,15000000.00,0.00,0.00,10000000.00,0.00,5000000.00,0.00
E22.1.5.02.06.003.01.01 800402,Mantenimiento de redes Costo medio de operacion (CMO) AL,550000000.00,0.00,0.00,220000000.00,0.00,330000000.00,239159076.00
E22.1.5.02.06.003.01.02 800402,pozos y sumideros Costo medio de operacion (CMO) AL,30000000.00,0.00,0.00,20000000.00,0.00,10000000.00,0.00
A12.1.7.01.01 800301,Cesantias definitivas Costo medio de administracion (CMA)AC,68403171.00,0.00,50000000.00,0.00,0.00,138403171.00,125683736.00
A12.1.7.01.01 800302,Cesantias definitivas Costo medio de operacion (CMO) AC,70000000.00,0.00,50000000.00,0.00,0.00,110000000.00,75899482.00
A12.1.7.01.01 800401,Cesantias definitivas Costo medio de administracion (CMA) AL,30000000.00,0.00,40000000.00,0.00,0.00,70000000.00,0.00
A12.1.7.01.01 800402,Cesantias definitivas Costo medio de operacion (CMO) AL,31596829.00,0.00,42242222.00,0.00,0.00,73839051.00,31596829.00
A12.1.7.01.02 800301,Cesantias parciales Costo medio de administracion (CMA)AC,98940270.00,0.00,60000000.00,0.00,0.00,158940270.00,84743850.00
A12.1.7.01.02 800302,Cesantias parciales Costo medio de operacion (CMO) AC,70723275.00,0.00,50000000.00,0.00,0.00,145723275.00,94000000.00
A12.1.7.01.02 800401,Cesantias parciales Costo medio de administracion (CMA) AL,30336455.00,0.00,40000000.00,0.00,0.00,70336455.00,56820000.00
A22.1.8.01.01 80006,Impuesto sobre la renta y complementarios Otros ingresos,106931447.00,0.00,0.00,60000000.00,0.00,46931447.00,0.00
A22.1.8.01.01 800302,Impuesto sobre la renta y complementarios Costo medio de operacion (CMO) AC,1413313384.00,0.00,0.00,60000000.00,0.00,1283313384.00,1241884600.00
A22.1.8.01.01 800401,Impuesto sobre la renta y complementarios Costo medio de administracion (CMA) AL,81773241.00,0.00,0.00,0.00,0.00,81773241.00,76822400.00
A22.1.8.01.01 800402,Impuesto sobre la renta y complementarios Costo medio de operacion (CMO) AL,81773242.00,0.00,0.00,59000000.00,0.00,22773242.00,19175000.00
A22.1.8.01.54 800302,Impuesto de industria y comercio Costo medio de operacion (CMO) AC,43808360.00,0.00,0.00,0.00,0.00,43808360.00,43808360.00
A22.1.8.01.54 800401,Impuesto de industria y comercio Costo medio de administracion (CMA) AL,14602787.00,0.00,0.00,0.00,0.00,14602787.00,14602783.00
A22.1.8.01.54 800402,Impuesto de industria y comercio Costo medio de operacion (CMO) AL,29205573.00,0.00,0.00,0.00,0.00,29205573.00,29205573.00
A22.1.8.01.54 8006,Impuesto de industria y comercio Otros ingresos,94918113.00,0.00,0.00,0.00,0.00,94918113.00,78532117.00
A22.1.8.01.56 800301,Impuesto de alumbrado publico Costo medio de administracion (CMA)AC,10000000.00,0.00,0.00,0.00,0.00,18500000.00,17818952.00
A22.1.8.01.56 8006,Impuesto de alumbrado publico Otros ingresos,19000000.00,0.00,0.00,0.00,0.00,19000000.00,18978829.00
A22.1.8.03.01.001 800302,Tasa Utilizacion de Aguas Corpoboyaca Costo medio de operacion (CMO) AC,21350143.00,0.00,0.00,0.00,0.00,21350143.00,18297848.00
A22.1.8.03.01.001 800304,Tasa Utilizacion de Aguas Corpoboyaca Costo medio de tasas (CMT),29975789.00,0.00,0.00,0.00,0.00,29975789.00,12198565.00
A22.1.8.03.01.002 800402,Tasa Retributiva Corpoboyaca Costo medio de operacion (CMO) AL,18077571.00,0.00,0.00,0.00,0.00,18077571.00,0.00
A22.1.8.03.01.002 800404,Tasa Retributiva Corpoboyaca Costo medio de tasas (CMT),331922429.00,0.00,0.00,0.00,0.00,331922429.00,207261152.00
A22.1.8.03.01.003 800302,Tasa de Uso Usochicamocha Costo medio de operacion (CMO) AC,50000000.00,0.00,0.00,0.00,0.00,50000000.00,0.00
A22.1.8.03.01.004 800302,Cuotas de administracion Usochicamocha Costo medio de operacion (CMO) AC,23174514.00,0.00,0.00,0.00,0.00,23174514.00,15789574.00
A22.1.8.03.03.001 800301,Concurso Economico de Estratificacion Costo medio de administracion (CMA)AC,43200000.00,0.00,0.00,0.00,0.00,41200000.00,0.00
A22.1.8.03.03.001 800401,Concurso Economico de Estratificacion Costo medio de administracion (CMA) AL,28800000.00,0.00,0.00,0.00,0.00,28800000.00,0.00
A22.1.8.04.02.001 800301,Contribucion Especial Superintendencia de Servicios Publicos Costo medio de administracion (CMA)AC,101321848.00,0.00,0.00,50000000.00,0.00,51321848.00,33718000.00
A22.1.8.04.02.001 800302,Contribucion Especial Superintendencia de Servicios Publicos Costo medio de operacion (CMO) AC,49878151.00,0.00,0.00,0.00,0.00,49878151.00,33933000.00
A22.1.8.04.02.001 800401,Contribucion Especial Superintendencia de Servicios Publicos Costo medio de administracion (CMA) AL,50800000.00,0.00,0.00,0.00,0.00,50800000.00,32501000.00
A22.1.8.04.02.002 800301,Contribucion Comision Regulacion Y agua Potable Costo medio de administracion (CMA)AC,133416857.00,0.00,0.00,50000000.00,0.00,81416857.00,0.00
A22.1.8.04.02.002 800302,Contribucion Comision Regulacion Y agua Potable Costo medio de operacion (CMO) AC,30000000.00,0.00,0.00,0.00,0.00,30000000.00,25000000.00
A22.1.8.04.02.002 800401,Contribucion Comision Regulacion Y agua Potable Costo medio de administracion (CMA) AL,58944571.00,0.00,0.00,0.00,0.00,58944571.00,20928484.00
A22.1.9.01.01,HONORARIOS,0.00,0.00,103355760.00,0.00,0.00,103355760.00,34846499.98
A22.1.9.01.02,PERSONAL SUPERNUMERARIO,0.00,0.00,52116904.00,0.00,0.00,52116904.00,52116904.00
A22.1.9.01.03,CESANTIAS,0.00,0.00,122785722.00,0.00,0.00,122785722.00,122785722.00
A22.1.9.01.04,SEGURIDAD Y SALUD EN EL TRABAJO,0.00,0.00,6565000.00,0.00,0.00,6565000.00,6565000.00
A22.1.9.01.05,COMUNICACIONES Y TRANSPORTE,0.00,0.00,2638960.00,0.00,0.00,2638960.00,2014000.00
A22.1.9.01.06,ARRENDAMIENTO,0.00,0.00,14575120.00,0.00,0.00,14575120.00,14575120.00
A22.1.9.01.07,OTROS SERVICIOS,0.00,0.00,2452590.00,0.00,0.00,2452590.00,2452590.00
E22.1.9.02.01,GASTOS DE COMERCIALIZACION,0.00,0.00,29476800.00,0.00,0.00,29476800.00,5725000.00
E22.1.9.02.02,ESTACION DE BOMBEO Y SUBSITEMAS,0.00,0.00,15566477.00,0.00,0.00,15566477.00,0.00
E22.1.9.02.03,LABORATORIO Y PUNTOS DE MUESTREO,0.00,0.00,1154000.00,0.00,0.00,1154000.00,465600.00
E22.1.9.02.04,PLANTAS DE TRATAMIENTO,0.00,0.00,322825484.00,0.00,0.00,322825484.00,320783324.54
E22.1.9.02.05,MATERIALES Y EQUIPO DE LABORATORIO,0.00,0.00,67174136.00,0.00,0.00,67174136.00,67174136.00
E22.1.9.02.06,MANTENIMIENTO DE REDES,0.00,0.00,58260036.00,0.00,0.00,58260036.00,58185270.00
E22.1.9.02.07,MANTENIMIENTO DE VEHICULOS Y MAQUINARIA,0.00,0.00,48773126.00,0.00,0.00,48773126.00,44523126.00
E22.1.9.02.08,REDES DE ACUEDUCTO,0.00,0.00,80000000.00,0.00,0.00,80000000.00,79966046.19
C32.2.2.01.02.002.02.03 800402,Banca comercial Costo medio de operacion (CMO) AL,383000000.00,0.00,334761812.00,0.00,0.00,749761812.00,717346816.00
C32.2.2.02.02.002.02.03 800402,Intereses Banca comercial Costo medio de operacion (CMO) AL,45000000.00,0.00,0.00,0.00,0.00,45000000.00,29278220.27
D52.3.01.02.001.01,CONVENIO INTERADMINISTRATIVO CIN - 20210005,0.00,0.00,146007404.00,0.00,0.00,146007404.00,130548339.00
C12.3.2.01.01.001.03.08.01.01.01 800303,Sistemas de Captacion Costo medio de inversion (CMI) AC,1200000000.00,0.00,0.00,540000000.00,0.00,628000000.00,619453111.00
C12.3.2.01.01.001.03.08.01.01.02 800303,Lineas Aduccion y Conduccion Costo medio de inversion (CMI) AC,350000000.00,0.00,0.00,320000000.00,0.00,30000000.00,0.00
C12.3.2.01.01.001.03.08.01.01.03 800303,Sistema de Expansion y Distribucion Costo medio de inversion (CMI) AC,3632337632.00,0.00,0.00,3380000000.00,0.00,252337632.00,169951592.09
C12.3.2.01.01.001.03.08.01.01.04 800303,Otros Gastos Sistemas de acueducto Costo medio de inversion (CMI) AC,493724112.00,0.00,0.00,110000000.00,0.00,383724112.00,191241519.00
C12.3.2.01.01.001.03.08.01.01.05 8006,SUBSISTEMAS Y TANQUES COSTO MEDIO DE INVERSION (CMI) AC,0.00,0.00,600000000.00,0.00,0.00,635000000.00,0.00
C12.3.2.01.01.001.03.16.01.01 800403,Sistemas de Recoleccion y Expansion Costo medio de inversion (CMI) AL,894269653.00,0.00,0.00,0.00,0.00,903269653.00,863001260.82
C12.3.2.01.01.001.03.16.01.01 800403,Sistemas de Recoleccion y Expansion Costo medio de inversion (CMI) AL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
C12.3.2.01.01.001.03.16.01.01 8006,SISTEMA DE RECOLECCIÓN Y EXPANSIÓN OTROS INGRESOS,0.00,0.00,801626411.32,0.00,0.00,801626411.32,0.00
C12.3.2.01.01.001.03.16.01.02 800403,Otros Gastos en sistemas de alcantarillado Costo medio de inversion (CMI) AL,280000000.00,0.00,0.00,0.00,0.00,271000000.00,138094048.00
C12.3.2.01.01.001.03.16.01.02 800403,Otros Gastos en sistemas de alcantarillado Costo medio de inversion (CMI) AL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
C12.3.2.01.01.001.03.16.01.02 8006,OTROS GASTOS EN SISTEMA DE ALCANTARILLADO OTROS INGRESOS,0.00,0.00,350000000.00,0.00,0.00,350000000.00,0.00
C12.3.2.01.01.001.04.01 8006   ,CELDA LA PARROQUIA OTROS INGRESOS,0.00,0.00,410595066.00,0.00,0.00,410595066.00,0.00
C12.3.2.01.01.005.01.02.06 8006,Otros Arboles cultivos y plantas que generan productos en forma repetitiva  Otros Ingresos,0.00,0.00,307455585.00,0.00,0.00,307455585.00,0.00
C12.3.2.01.03.001.01 8006,LOTE CELDA LA PARROQUIA OTROS INGRESOS,0.00,0.00,68000000.00,0.00,0.00,68000000.00,0.00
D52.3.3.01.02.001.02 9002 ,CONVENIO CIN 2010-004 CONVENIOS MUNICIPALES,0.00,0.00,1343886.73,0.00,0.00,1343886.73,0.00
D52.3.3.01.02.001.03 9002,Convenios Municipales CTR 20100008 Convenios Municipales,0.00,0.00,10270865.00,0.00,0.00,10270865.00,0.00
D52.3.3.01.02.001.04 9008,Contratos Municipales COI 20120006 Contratos Municipales,0.00,0.00,13858788.95,0.00,0.00,13858788.95,0.00
D52.3.3.01.02.001.05 9008,CONTRATOS MUNICIPALES – CONTRATOS MUNICIPALES,0.00,0.00,22746245.00,0.00,0.00,22746245.00,0.00
D52.3.3.01.02.001.06 9002,Convenios Municipales CIN20190011- Convenios municipales,0.00,0.00,418902.00,0.00,0.00,418902.00,0.00
D52.3.3.01.02.001.07 9002,Convenios Municipales CIN20200011 – Convenios Municipales,0.00,0.00,198807.00,0.00,0.00,198807.00,0.00
D52.3.3.01.02.001.08 9009,RENDIMIENTOS FINANCIEROS CONVENIOS INTERADMINISTRATIVOS,0.00,0.00,203011754.06,0.00,0.00,203011754.06,0.00
D52.3.3.01.02.001.09 9002,Convenio interadministrativo No. CIN-2021019  Convenios Municipales,0.00,0.00,224507738.00,0.00,0.00,224507738.00,0.00
D52.3.3.01.02.002.01 9004,CONVENIO NO.2010-101 CORPOBOYACA – CONVENIOS CORPOBOYACA,0.00,0.00,2124001.00,0.00,0.00,2124001.00,0.00
C12.3.9.01,DISTRIBUCION,0.00,0.00,257188826.00,0.00,0.00,257188826.00,0.00
C12.3.9.02,ESTUDIOS PREINVERSION,0.00,0.00,57070000.00,0.00,0.00,57070000.00,0.00
C12.3.9.03,ALCANTARILLADO CONVENIO CORPOBOYACA,0.00,0.00,959000201.00,0.00,0.00,959000201.00,0.00
C12.3.9.04,CONVENIO MUNICIPIO,0.00,0.00,807322420.33,0.00,0.00,807322420.33,512717602.00
C12.3.9.05,EXPANSION SISTEMA DE DISTRIBUCION,0.00,0.00,54456229.00,0.00,0.00,54456229.00,31423654.00
C12.3.9.06,OTROS GASTOS SISTEMA DE ACUEDUCTO ,0.00,0.00,70300000.00,0.00,0.00,70300000.00,58960000.00
C12.3.9.07,EXPANSION SISTEMA DE RECOLECCION,0.00,0.00,177723328.00,0.00,0.00,177723328.00,175093052.03
C12.3.9.08,OTROS GASTOS SISTEMA DE ALCANTARILLADO ,0.00,0.00,35700000.00,0.00,0.00,35700000.00,10710000.00
C12.3.9.09,COMPRA DE TERRENOS,0.00,0.00,28728000.00,0.00,0.00,28728000.00,0.00
C12.3.9.10,RENDIMIENTOS FINANCIEROS CONVENIOS,0.00,0.00,919249.00,0.00,0.00,919249.00,0.00
C12.3.9.11,EXPANSION SISTEMA DE CAPTACION,0.00,0.00,3125000.00,0.00,0.00,3125000.00,0.00
