S,233915238,10112,2021,
A22.1.2.02.02.006.01 800302,Restaurante y cafeteria  gastos protocolarios Costo medio de operacion (CMO) AC,ND,9000000.00,0.00,0.00,0.00,0.00,0.00,0.00,8187231.00,8187231.00,5352231.00
A22.1.2.02.02.006.01 800402,Restaurante y cafeteria  gastos protocolarios Costo medio de operacion (CMO) AL,ND,6000000.00,0.00,0.00,0.00,0.00,0.00,0.00,4997000.00,4997000.00,2000000.00
A22.1.2.02.02.006.02 800302,Comunicaciones y Transporte Costo medio de operacion (CMO) AC,ND,40944400.00,0.00,22000000.00,0.00,0.00,0.00,0.00,8563210.00,8563210.00,8563210.00
A22.1.2.02.02.006.03 800302,Servicios publicos Costo medio de operacion (CMO) AC,ND,35850000.00,1000000.00,0.00,0.00,0.00,0.00,0.00,36041544.50,36041544.50,36041544.50
A22.1.2.02.02.006.03 800402,Servicios publicos Costo medio de operacion (CMO) AL,ND,23900000.00,1000000.00,0.00,0.00,0.00,0.00,0.00,23365571.76,23365571.76,23365571.76
A22.1.2.02.02.007.01 800301,Comisiones  Intereses y demas Gastos Bancarios y Fiduciarios Costo medio de administracion (CMA)AC,ND,40800000.00,3000000.00,0.00,0.00,0.00,0.00,0.00,43527056.71,43527056.71,43527056.71
A22.1.2.02.02.007.01 800401,Comisiones  Intereses y demas Gastos Bancarios y Fiduciarios Costo medio de administracion (CMA) AL,ND,27200000.00,2000000.00,0.00,0.00,0.00,0.00,0.00,28882107.78,28882107.78,28882107.78
A22.1.2.02.02.007.02 800301,Seguros Costo medio de administracion (CMA)AC,ND,42346049.00,0.00,0.00,0.00,0.00,0.00,0.00,41628894.00,41628894.00,41628894.00
A22.1.2.02.02.007.02 800401,Seguros Costo medio de administracion (CMA) AL,ND,30321275.00,0.00,0.00,0.00,0.00,0.00,0.00,28009866.00,28009866.00,28009866.00
A22.1.2.02.02.007.02 8006,Seguros Otros ingresos,ND,78939050.00,0.00,12000000.00,0.00,0.00,0.00,0.00,59587512.00,59587512.00,59587512.00
A22.1.2.02.02.007.03 800301,Arrendamientos Costo medio de administracion (CMA)AC,ND,29381517.00,0.00,0.00,0.00,0.00,0.00,0.00,29381517.00,29381517.00,29381517.00
A22.1.2.02.02.007.03 800401,Arrendamientos Costo medio de administracion (CMA) AL,ND,39587678.00,0.00,0.00,0.00,0.00,0.00,0.00,39547215.00,39547215.00,39547215.00
A22.1.2.02.02.007.03 8006,Arrendamientos Arrendamientos Otros ingresos,ND,30000000.00,0.00,0.00,0.00,0.00,0.00,8360000.00,36897560.00,36897560.00,36897560.00
A22.1.2.02.02.008.01 800301,Honorarios Costo medio de administracion (CMA)AC,ND,58479200.00,0.00,0.00,0.00,0.00,0.00,0.00,57825617.71,57825617.71,46401617.71
A22.1.2.02.02.008.01 800302,Honorarios Costo medio de operacion (CMO) AC,ND,214652826.00,0.00,98100000.00,0.00,0.00,80000000.00,0.00,31014564.00,31014564.00,28514564.00
A22.1.2.02.02.008.01 800401,Honorarios Costo medio de administracion (CMA) AL,ND,37826400.00,0.00,0.00,0.00,0.00,0.00,0.00,36003078.00,36003078.00,25531078.00
A22.1.2.02.02.008.01 800402,Honorarios Costo medio de operacion (CMO) AL,ND,103476732.00,0.00,10000000.00,0.00,0.00,60000000.00,0.00,15676376.00,15676376.00,12432940.00
A22.1.2.02.02.008.01 8006,Honorarios Otros ingresos,ND,48394846.00,0.00,8000000.00,0.00,0.00,20000000.00,0.00,2550000.00,2550000.00,2550000.00
A22.1.2.02.02.008.02 800301,Gastos judiciales Costo medio de administracion (CMA)AC,ND,7200000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.02 800401,Gastos judiciales Costo medio de administracion (CMA) AL,ND,4800000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.03 800301,Impresos y Publicaciones Costo medio de administracion (CMA)AC,ND,8000000.00,0.00,0.00,0.00,0.00,0.00,0.00,1159000.00,1159000.00,1159000.00
A22.1.2.02.02.008.03 800401,Impresos y Publicaciones Costo medio de administracion (CMA) AL,ND,2000000.00,0.00,0.00,0.00,0.00,0.00,0.00,1048000.00,1048000.00,1048000.00
A22.1.2.02.02.008.04 800301,Vigilancia Costo medio de administracion (CMA)AC,ND,40000000.00,0.00,0.00,0.00,0.00,20000000.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.04 800302,Vigilancia Costo medio de operacion (CMO) AC,ND,90000000.00,0.00,0.00,0.00,0.00,0.00,0.00,90000000.00,90000000.00,90000000.00
A22.1.2.02.02.008.04 800401,Vigilancia Costo medio de administracion (CMA) AL,ND,33725661.00,0.00,0.00,0.00,0.00,0.00,0.00,20176429.00,20176429.00,20176429.00
A22.1.2.02.02.008.04 8006,Vigilancia Vigilancia Otros ingresos,ND,104902643.00,0.00,0.00,0.00,0.00,0.00,0.00,104902643.00,104902643.00,88488598.25
A22.1.2.02.02.008.05.01 800302,Mantenimiento software Costo medio de operacion (CMO) AC,ND,17400000.00,0.00,0.00,0.00,0.00,0.00,0.00,10732000.00,10732000.00,10732000.00
A22.1.2.02.02.008.05.01 800401,Mantenimiento software Costo medio de administracion (CMA) AL,ND,6960000.00,0.00,0.00,0.00,0.00,0.00,0.00,2000000.00,2000000.00,2000000.00
A22.1.2.02.02.008.05.01 800402,Mantenimiento software Costo medio de operacion (CMO) AL,ND,4640000.00,0.00,0.00,0.00,0.00,0.00,0.00,2000000.00,2000000.00,2000000.00
A22.1.2.02.02.008.05.02 800302,Mantenimiento Hadwre Costo medio de operacion (CMO) AC,ND,17880000.00,0.00,0.00,0.00,0.00,0.00,0.00,17763329.00,17763329.00,17763329.00
A22.1.2.02.02.008.05.02 800401,Mantenimiento Hadwre Costo medio de administracion (CMA) AL,ND,7152000.00,0.00,0.00,0.00,0.00,0.00,0.00,6943123.00,6943123.00,6943123.00
A22.1.2.02.02.008.05.02 800402,Mantenimiento Hadwre Costo medio de operacion (CMO) AL,ND,4768000.00,0.00,0.00,0.00,0.00,0.00,0.00,3933340.00,3933340.00,3933340.00
A22.1.2.02.02.008.05.03 800301,Mantenimiento muebles y enseres Costo medio de administracion (CMA)AC,ND,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.05.03 800401,Mantenimiento muebles y enseres Costo medio de administracion (CMA) AL,ND,2000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.05.03 8006,Mantenimiento muebles y enseres Otros ingresos,ND,2000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.05.04 800301,Mantenimiento Oficinas Costo medio de administracion (CMA)AC,ND,2200000.00,0.00,0.00,0.00,0.00,0.00,0.00,1767743.00,1767743.00,1767743.00
A22.1.2.02.02.008.05.04 800302,Mantenimiento Oficinas Costo medio de operacion (CMO) AC,ND,16800000.00,0.00,0.00,0.00,0.00,0.00,0.00,12121353.00,12121353.00,12121353.00
A22.1.2.02.02.008.05.04 800401,Mantenimiento Oficinas Costo medio de administracion (CMA) AL,ND,6000000.00,0.00,0.00,0.00,0.00,0.00,0.00,4559249.00,4559249.00,4559249.00
A22.1.2.02.02.008.05.04 8006,Mantenimiento Oficinas Otros ingresos,ND,5000000.00,0.00,0.00,0.00,0.00,0.00,50640000.00,0.00,0.00,0.00
A22.1.2.02.02.008.06 800301,Administracion oficinas Costo medio de administracion (CMA)AC,ND,8773021.00,300000.00,0.00,0.00,0.00,0.00,0.00,9044136.00,9044136.00,9044136.00
A22.1.2.02.02.008.06 800401,Administracion oficinas Costo medio de administracion (CMA) AL,ND,5848681.00,0.00,0.00,0.00,0.00,0.00,0.00,5778464.00,5778464.00,5778464.00
A22.1.2.02.02.008.07 800301,Gastos legales Costo medio de administracion (CMA)AC,ND,7920000.00,0.00,0.00,0.00,0.00,0.00,0.00,4794169.00,4794169.00,4794169.00
A22.1.2.02.02.008.07 80401,Gastos legales Costo medio de administracion (CMA) AL,ND,5280000.00,0.00,0.00,0.00,0.00,0.00,0.00,1363993.00,1363993.00,1363993.00
A22.1.2.02.02.008.08 800301,Otros servicios Costo medio de administracion (CMA)AC,ND,6000000.00,0.00,0.00,0.00,0.00,0.00,0.00,4917100.00,4917100.00,4917100.00
A22.1.2.02.02.008.08 800401,Otros servicios Costo medio de administracion (CMA) AL,ND,4000000.00,0.00,0.00,0.00,0.00,0.00,0.00,3600000.00,3600000.00,3600000.00
A22.1.2.02.02.009.01 800301,Capacitaciones Costo medio de administracion (CMA)AC,ND,14076000.00,0.00,0.00,0.00,0.00,7000000.00,0.00,2625550.00,2625550.00,2625550.00
A22.1.2.02.02.009.01 800302,Capacitaciones Costo medio de operacion (CMO) AC,ND,9384000.00,0.00,0.00,0.00,0.00,6000000.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.01 800401,Capacitaciones Costo medio de administracion (CMA) AL,ND,9384000.00,0.00,0.00,0.00,0.00,3000000.00,0.00,2625550.00,2625550.00,2625550.00
A22.1.2.02.02.009.01 800402,Capacitaciones Costo medio de operacion (CMO) AL,ND,6256000.00,0.00,0.00,0.00,0.00,3000000.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.02 800301,suscripciones y afiliciones Costo medio de administracion (CMA)AC,ND,6840000.00,0.00,0.00,0.00,0.00,0.00,0.00,4509600.00,4509600.00,4509600.00
A22.1.2.02.02.009.02 800302,suscripciones y afiliciones Costo medio de operacion (CMO) AC,ND,4560000.00,0.00,0.00,0.00,0.00,0.00,0.00,3006400.00,3006400.00,3006400.00
A22.1.2.02.02.009.02 800401,suscripciones y afiliciones Costo medio de administracion (CMA) AL,ND,4560000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.02 800402,suscripciones y afiliciones Costo medio de operacion (CMO) AL,ND,3040000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.03 800301,Seguridad y salud en el trabajo Costo medio de administracion (CMA)AC,ND,13200000.00,0.00,0.00,0.00,0.00,0.00,0.00,11731740.00,11731740.00,11731740.00
A22.1.2.02.02.009.03 800302,Seguridad y salud en el trabajo Costo medio de operacion (CMO) AC,ND,53800000.00,0.00,14000000.00,0.00,0.00,0.00,0.00,35744400.00,35744400.00,26703900.00
A22.1.2.02.02.009.03 800401,Seguridad y salud en el trabajo Costo medio de administracion (CMA) AL,ND,13800000.00,0.00,0.00,0.00,0.00,0.00,0.00,11611420.00,11611420.00,11611420.00
A22.1.2.02.02.009.03 800402,Seguridad y salud en el trabajo Costo medio de operacion (CMO) AL,ND,19200000.00,0.00,0.00,0.00,0.00,0.00,0.00,17455770.00,17455770.00,17455770.00
A22.1.2.02.02.009.03 8006,Seguridad y salud en el trabajo Otros ingresos,ND,20000000.00,0.00,19000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.04 800301,Bienestar Social Costo medio de administracion (CMA)AC,ND,23804000.00,7200000.00,0.00,0.00,0.00,0.00,0.00,27619077.00,27619077.00,27619077.00
A22.1.2.02.02.009.04 800302,Bienestar Social Costo medio de operacion (CMO) AC,ND,22536000.00,4000000.00,0.00,0.00,0.00,0.00,0.00,26535536.00,26535536.00,26535536.00
A22.1.2.02.02.009.04 800401,Bienestar Social Costo medio de administracion (CMA) AL,ND,22536000.00,0.00,0.00,0.00,0.00,0.00,0.00,22535244.00,22535244.00,22535244.00
A22.1.2.02.02.009.04 800402,Bienestar Social Costo medio de operacion (CMO) AL,ND,15024000.00,0.00,0.00,0.00,0.00,0.00,0.00,15023450.00,15023450.00,15023450.00
A22.1.2.02.02.009.04 8006,Bienestar Social Otros ingresos,ND,10000000.00,0.00,0.00,0.00,0.00,0.00,0.00,9135386.00,9135386.00,9135386.00
A22.1.2.02.02.009.05 800301,Auxilio sindical (Convencion Colectiva) Costo medio de administracion (CMA)AC,ND,4381454.00,7000000.00,0.00,0.00,0.00,0.00,0.00,6313941.00,6313941.00,6173387.00
A22.1.2.02.02.009.05 800401,Auxilio sindical (Convencion Colectiva) Costo medio de administracion (CMA) AL,ND,2920969.00,1000000.00,0.00,0.00,0.00,0.00,0.00,3002139.00,3002139.00,3002139.00
A22.1.2.02.02.010 800301,Viaticos de los funcionarios en comision Costo medio de administracion (CMA)AC,ND,9000000.00,0.00,0.00,0.00,0.00,2000000.00,0.00,2739233.00,2739233.00,2739233.00
A22.1.2.02.02.010 800302,Viaticos de los funcionarios en comision Costo medio de operacion (CMO) AC,ND,6000000.00,0.00,0.00,0.00,0.00,2751819.00,0.00,90027.00,90027.00,90027.00
A22.1.2.02.02.010 800401,Viaticos de los funcionarios en comision Costo medio de administracion (CMA) AL,ND,6000000.00,0.00,5200000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.2.02.02.010 800402,Viaticos de los funcionarios en comision Costo medio de operacion (CMO) AL,ND,4000000.00,0.00,2000000.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00
A22.1.3.13.01.001 8006,Sentencias Otros ingresos,ND,350000000.00,0.00,0.00,0.00,0.00,0.00,0.00,17143832.00,17143832.00,17143832.00
E22.1.5.01.01.001.01 800302,Medidores Costo medio de operacion (CMO) AC,ND,117600000.00,94000000.00,0.00,0.00,0.00,0.00,0.00,201608657.60,201608657.60,201608657.60
E22.1.5.01.01.001.02 800302,Materiales  mantenimiento  acometidas y otros Costo medio de operacion (CMO) AC,ND,5000000.00,0.00,0.00,0.00,0.00,0.00,0.00,150000.00,150000.00,150000.00
E22.1.5.01.01.002.01 800302,Papeleria para facturacion Costo medio de operacion (CMO) AC,ND,25320000.00,0.00,0.00,0.00,0.00,0.00,0.00,22581755.40,22581755.40,22581755.40
E22.1.5.01.01.002.01 800402,Papeleria para facturacion Costo medio de operacion (CMO) AL,ND,16880000.00,0.00,0.00,0.00,0.00,0.00,0.00,14304804.00,14304804.00,14304804.00
E22.1.5.01.01.002.02 800302,Dispositivos para suspensiones y precintos de seguridad Costo medio de operacion (CMO) AC,ND,26878400.00,0.00,8000000.00,0.00,0.00,15000000.00,0.00,0.00,0.00,0.00
E22.1.5.01.01.003.01.02.01 800303,Tuberia y accesorios de acueducto Costo medio de inversion (CMI) AC,ND,77000000.00,19000000.00,0.00,0.00,0.00,0.00,0.00,76585764.55,76585764.55,76585764.55
E22.1.5.01.01.003.01.02.02 800303,Accesorios de instalacion y control (accesorios  valvulas  Hidrantes) Costo medio de inversion (CMI) AC,ND,126204460.00,3000000.00,0.00,0.00,0.00,0.00,0.00,125538754.00,125538754.00,125538754.00
E22.1.5.01.01.003.01.03.01 800302,Combustibles Costo medio de operacion (CMO) AC,ND,60360000.00,0.00,0.00,0.00,0.00,0.00,0.00,60359916.42,60359916.42,60359915.52
E22.1.5.01.01.003.01.03.01 800402,Combustibles Costo medio de operacion (CMO) AL,ND,40240000.00,0.00,0.00,0.00,0.00,0.00,0.00,40228221.00,40228221.00,40228221.00
E22.1.5.01.01.003.01.03.02 800302,Aceites  Grasas y lubricantes y filtros Costo medio de operacion (CMO) AC,ND,11982600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E22.1.5.01.01.003.01.03.02 800402,Aceites  Grasas y lubricantes y filtros Costo medio de operacion (CMO) AL,ND,7988400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E22.1.5.01.01.003.01.03.03 800302,Repuestos  llantas y varios Costo medio de operacion (CMO) AC,ND,9096000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E22.1.5.01.01.003.01.03.03 800402,Repuestos  llantas y varios Costo medio de operacion (CMO) AL,ND,6064000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E22.1.5.01.01.003.01.04.01 800302,Herramientas Menores Costo medio de operacion (CMO) AC,ND,24146377.00,0.00,0.00,0.00,0.00,0.00,0.00,20281910.00,20281910.00,20281910.00
E22.1.5.01.01.003.01.04.01 800402,Herramientas Menores Costo medio de operacion (CMO) AL,ND,16097585.00,0.00,0.00,0.00,0.00,0.00,0.00,8106748.00,8106748.00,8106748.00
E22.1.5.01.01.003.01.05.01 800402,Tuberia y accesorios de alcantarillado Costo medio de operacion (CMO) AL,ND,453185000.00,33000000.00,0.00,0.00,0.00,0.00,0.00,446518985.39,446518985.39,446518985.39
E22.1.5.01.01.003.01.05.02 800402,Tapas y rejillas Costo medio de operacion (CMO) AL,ND,48950000.00,0.00,0.00,0.00,0.00,0.00,29015212.00,72306610.00,72306610.00,46925100.00
E22.1.5.01.01.003.01.05.03 800402,Materiales y elementos para construccion Costo medio de operacion (CMO) AL,ND,60860000.00,0.00,7000000.00,0.00,0.00,0.00,0.00,41627000.00,41627000.00,41627000.00
E22.1.5.01.02.003.01.01.01 8000302,Sustancias quimicas Costo medio de operacion (CMO) AC,ND,585626000.00,0.00,151500000.00,0.00,0.00,70000000.00,0.00,360000000.00,360000000.00,309988609.00
E22.1.5.01.02.003.01.01.02 800302,Reactivos Costo medio de operacion (CMO) AC,ND,151134189.00,0.00,0.00,0.00,0.00,60000000.00,0.00,82995207.00,82995207.00,82995207.00
E22.1.5.01.02.003.01.01.03 800302,Materiales y Equipos de laboratorio Costo medio de operacion (CMO) AC,ND,67850979.00,0.00,0.00,0.00,0.00,50000000.00,0.00,107000.00,107000.00,107000.00
E22.1.5.02.06.001.01 800302,Energia para bombeo Costo medio de operacion (CMO) AC,ND,400000000.00,0.00,0.00,0.00,0.00,0.00,0.00,255126803.00,255126803.00,255126803.00
E22.1.5.02.06.001.02 800302,Mantenimiento de vehiculos y maquinaria pesada Costo medio de operacion (CMO) AC,ND,90000000.00,0.00,0.00,0.00,0.00,0.00,0.00,72024188.04,72024188.04,72024188.04
E22.1.5.02.06.001.02 800402,Mantenimiento de vehiculos y maquinaria pesada Costo medio de operacion (CMO) AL,ND,60000000.00,0.00,0.00,0.00,0.00,10000000.00,0.00,0.00,0.00,0.00
E22.1.5.02.06.001.03 800302 ,Pruebas Piccap  Analisis y ensayos de laboratorio  recoleccion de residuos mocrobiologicos Costo medio de operacion (CMO) AC,ND,4000000.00,0.00,0.00,0.00,0.00,0.00,0.00,3492625.00,3492625.00,3492625.00
E22.1.5.02.06.001.04 800302,Alquiler de maquinaria y equipo Costo medio de operacion (CMO) AC,ND,21000000.00,0.00,0.00,0.00,0.00,0.00,0.00,20637277.50,20637277.50,16521960.00
E22.1.5.02.06.001.04 800402,Alquiler de maquinaria y equipo Costo medio de operacion (CMO) AL,ND,14000000.00,2000000.00,0.00,0.00,0.00,0.00,0.00,14077402.50,14077402.50,10395840.00
E22.1.5.02.06.001.05 800302,Transporte de agua carrotanque Costo medio de operacion (CMO) AC,ND,80000000.00,0.00,0.00,0.00,0.00,35000000.00,0.00,30400000.00,30400000.00,16720000.00
E22.1.5.02.06.001.06 800402,Mantenimiento canales y vertimientos Costo medio de operacion (CMO) AL,ND,40000000.00,0.00,0.00,0.00,0.00,0.00,0.00,31295840.00,31295840.00,31295840.00
E22.1.5.02.06.002.01.01.01 800303,Fuentes Subterraneas Costo medio de inversion (CMI) AC,ND,20000000.00,0.00,0.00,0.00,0.00,10000000.00,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.01.02.01 800303,Plantas de tratamiento Costo medio de inversion (CMI) AC,ND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.01.02.01 800303,Plantas de tratamiento Costo medio de inversion (CMI) AC,ND,400000000.00,0.00,0.00,0.00,0.00,0.00,400000000.00,231613639.00,231613639.00,171036830.00
E22.1.5.02.06.002.01.02.02 800302,Laboratorio y puntos de muestreo Costo medio de operacion (CMO) AC,ND,5000000.00,0.00,0.00,0.00,0.00,30000000.00,45000000.00,0.00,0.00,0.00
E22.1.5.02.06.002.01.02.03 800303,Subsistemas y Estaciones de Bombeo Costo medio de inversion (CMI) AC,ND,200000000.00,0.00,0.00,0.00,0.00,40000000.00,0.00,142837095.93,142837095.93,95994804.93
E22.1.5.02.06.002.02.01 800302,Mantenimiento de redes Costo medio de operacion (CMO) AC,ND,275542092.00,0.00,0.00,0.00,0.00,120000000.00,0.00,141469003.32,141469003.32,135463691.72
E22.1.5.02.06.002.02.01 800303,Mantenimiento de redes Costo medio de inversion (CMI) AC,ND,174457908.00,0.00,35000000.00,0.00,0.00,120000000.00,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.02.02 800302,Estacion de Bombeo Y subsitemas Costo medio de operacion (CMO) AC,ND,50000000.00,0.00,0.00,0.00,0.00,40000000.00,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.02.03 800302,Macromedicion Costo medio de operacion (CMO) AC,ND,20000000.00,0.00,0.00,0.00,0.00,15000000.00,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.02.04 800302,Estaciones Reguladora de Presion Costo medio de operacion (CMO) AC,ND,15000000.00,0.00,0.00,0.00,0.00,10000000.00,0.00,0.00,0.00,0.00
E22.1.5.02.06.003.01.01 800402,Mantenimiento de redes Costo medio de operacion (CMO) AL,ND,550000000.00,0.00,0.00,0.00,0.00,220000000.00,0.00,302038049.40,302038049.40,239159076.00
E22.1.5.02.06.003.01.02 800402,pozos y sumideros Costo medio de operacion (CMO) AL,ND,30000000.00,0.00,0.00,0.00,0.00,20000000.00,0.00,0.00,0.00,0.00
A12.1.7.01.01 800301,Cesantias definitivas Costo medio de administracion (CMA)AC,ND,68403171.00,20000000.00,0.00,0.00,0.00,0.00,50000000.00,136308600.00,136308600.00,125683736.00
A12.1.7.01.01 800302,Cesantias definitivas Costo medio de operacion (CMO) AC,ND,70000000.00,0.00,10000000.00,0.00,0.00,0.00,50000000.00,75899482.00,75899482.00,75899482.00
A12.1.7.01.01 800401,Cesantias definitivas Costo medio de administracion (CMA) AL,ND,30000000.00,0.00,0.00,0.00,0.00,0.00,40000000.00,0.00,0.00,0.00
A12.1.7.01.01 800402,Cesantias definitivas Costo medio de operacion (CMO) AL,ND,31596829.00,0.00,0.00,0.00,0.00,0.00,42242222.00,31596829.00,31596829.00,31596829.00
A12.1.7.01.02 800301,Cesantias parciales Costo medio de administracion (CMA)AC,ND,98940270.00,0.00,0.00,0.00,0.00,0.00,60000000.00,84743850.00,84743850.00,84743850.00
A12.1.7.01.02 800302,Cesantias parciales Costo medio de operacion (CMO) AC,ND,70723275.00,25000000.00,0.00,0.00,0.00,0.00,50000000.00,94000000.00,94000000.00,94000000.00
A12.1.7.01.02 800401,Cesantias parciales Costo medio de administracion (CMA) AL,ND,30336455.00,0.00,0.00,0.00,0.00,0.00,40000000.00,56820000.00,56820000.00,56820000.00
A22.1.8.01.01 80006,Impuesto sobre la renta y complementarios Otros ingresos,ND,106931447.00,0.00,0.00,0.00,0.00,60000000.00,0.00,0.00,0.00,0.00
A22.1.8.01.01 800302,Impuesto sobre la renta y complementarios Costo medio de operacion (CMO) AC,ND,1413313384.00,0.00,70000000.00,0.00,0.00,60000000.00,0.00,1241884600.00,1241884600.00,1241884600.00
A22.1.8.01.01 800401,Impuesto sobre la renta y complementarios Costo medio de administracion (CMA) AL,ND,81773241.00,0.00,0.00,0.00,0.00,0.00,0.00,76822400.00,76822400.00,76822400.00
A22.1.8.01.01 800402,Impuesto sobre la renta y complementarios Costo medio de operacion (CMO) AL,ND,81773242.00,0.00,0.00,0.00,0.00,59000000.00,0.00,19175000.00,19175000.00,19175000.00
A22.1.8.01.54 800302,Impuesto de industria y comercio Costo medio de operacion (CMO) AC,ND,43808360.00,0.00,0.00,0.00,0.00,0.00,0.00,43808360.00,43808360.00,43808360.00
A22.1.8.01.54 800401,Impuesto de industria y comercio Costo medio de administracion (CMA) AL,ND,14602787.00,0.00,0.00,0.00,0.00,0.00,0.00,14602783.00,14602783.00,14602783.00
A22.1.8.01.54 800402,Impuesto de industria y comercio Costo medio de operacion (CMO) AL,ND,29205573.00,0.00,0.00,0.00,0.00,0.00,0.00,29205573.00,29205573.00,29205573.00
A22.1.8.01.54 8006,Impuesto de industria y comercio Otros ingresos,ND,94918113.00,0.00,0.00,0.00,0.00,0.00,0.00,78532117.00,78532117.00,78532117.00
A22.1.8.01.56 800301,Impuesto de alumbrado publico Costo medio de administracion (CMA)AC,ND,10000000.00,8500000.00,0.00,0.00,0.00,0.00,0.00,17818952.00,17818952.00,17818952.00
A22.1.8.01.56 8006,Impuesto de alumbrado publico Otros ingresos,ND,19000000.00,0.00,0.00,0.00,0.00,0.00,0.00,18978829.00,18978829.00,18978829.00
A22.1.8.03.01.001 800302,Tasa Utilizacion de Aguas Corpoboyaca Costo medio de operacion (CMO) AC,ND,21350143.00,0.00,0.00,0.00,0.00,0.00,0.00,18297848.00,18297848.00,18297848.00
A22.1.8.03.01.001 800304,Tasa Utilizacion de Aguas Corpoboyaca Costo medio de tasas (CMT),ND,29975789.00,0.00,0.00,0.00,0.00,0.00,0.00,12198565.00,12198565.00,12198565.00
A22.1.8.03.01.002 800402,Tasa Retributiva Corpoboyaca Costo medio de operacion (CMO) AL,ND,18077571.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.8.03.01.002 800404,Tasa Retributiva Corpoboyaca Costo medio de tasas (CMT),ND,331922429.00,0.00,0.00,0.00,0.00,0.00,0.00,207261152.00,207261152.00,207261152.00
A22.1.8.03.01.003 800302,Tasa de Uso Usochicamocha Costo medio de operacion (CMO) AC,ND,50000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.8.03.01.004 800302,Cuotas de administracion Usochicamocha Costo medio de operacion (CMO) AC,ND,23174514.00,0.00,0.00,0.00,0.00,0.00,0.00,15789574.00,15789574.00,15789574.00
A22.1.8.03.03.001 800301,Concurso Economico de Estratificacion Costo medio de administracion (CMA)AC,ND,43200000.00,0.00,2000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.8.03.03.001 800401,Concurso Economico de Estratificacion Costo medio de administracion (CMA) AL,ND,28800000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A22.1.8.04.02.001 800301,Contribucion Especial Superintendencia de Servicios Publicos Costo medio de administracion (CMA)AC,ND,101321848.00,0.00,0.00,0.00,0.00,50000000.00,0.00,33718000.00,33718000.00,33718000.00
A22.1.8.04.02.001 800302,Contribucion Especial Superintendencia de Servicios Publicos Costo medio de operacion (CMO) AC,ND,49878151.00,0.00,0.00,0.00,0.00,0.00,0.00,33933000.00,33933000.00,33933000.00
A22.1.8.04.02.001 800401,Contribucion Especial Superintendencia de Servicios Publicos Costo medio de administracion (CMA) AL,ND,50800000.00,0.00,0.00,0.00,0.00,0.00,0.00,32501000.00,32501000.00,32501000.00
A22.1.8.04.02.002 800301,Contribucion Comision Regulacion Y agua Potable Costo medio de administracion (CMA)AC,ND,133416857.00,0.00,2000000.00,0.00,0.00,50000000.00,0.00,0.00,0.00,0.00
A22.1.8.04.02.002 800302,Contribucion Comision Regulacion Y agua Potable Costo medio de operacion (CMO) AC,ND,30000000.00,0.00,0.00,0.00,0.00,0.00,0.00,25000000.00,25000000.00,25000000.00
A22.1.8.04.02.002 800401,Contribucion Comision Regulacion Y agua Potable Costo medio de administracion (CMA) AL,ND,58944571.00,0.00,0.00,0.00,0.00,0.00,0.00,20928484.00,20928484.00,20928484.00
A22.1.9.01.01,HONORARIOS,ND,0.00,0.00,0.00,0.00,0.00,0.00,103355760.00,100078499.98,100078499.98,34846499.98
A22.1.9.01.02,PERSONAL SUPERNUMERARIO,ND,0.00,0.00,0.00,0.00,0.00,0.00,52116904.00,52116904.00,52116904.00,52116904.00
