S,233915238,10112,2021,
A12.1.1.02.02.003.02 800301,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,1500000,0.00,0.00,0.00
A12.1.1.02.02.003.01 800302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,1000000,0.00,0.00,0.00
A22.1.8.01.56 800301,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,4500000,0.00,0.00,0.00
A22.1.8.01.01 800302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,0.00,70000000,0.00,0.00
A12.1.1.01.01.001.01 800301,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,70000000,0.00,0.00,0.00
E22.1.5.01.01.001.01 800302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,87000000,0.00,0.00,0.00
E22.1.5.01.02.003.01.01.01 8000302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,0.00,141500000,0.00,0.00
E22.1.5.01.01.003.01.05.01 800402,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,28000000,0.00,0.00,0.00
E22.1.5.01.01.003.01.02.01 800303,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,19000000,0.00,0.00,0.00
A12.1.1.01.02.001 800302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,7500000,0.00,0.00,0.00
A12.1.1.02.02.004 800301,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,2000000,0.00,0.00,0.00
A12.1.1.02.02.001 800302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,5000000,0.00,0.00,0.00
A12.1.1.01.02.001 800401,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,14000000,0.00,0.00,0.00
A22.1.2.01.01.005.02.03.01.01 800301,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,0.00,18000000,0.00,0.00
A22.1.2.01.01.003.03.01 800301,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,0.00,3000000,0.00,0.00
A12.1.1.01.03.001.01 800301,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,10000000,0.00,0.00,0.00
A12.1.1.01.03.001.01 800302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,10000000,0.00,0.00,0.00
A12.1.1.01.03.001.01 800401,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,5600000,0.00,0.00,0.00
A22.1.2.02.02.008.01 800302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,0.00,25600000,0.00,0.00
E22.1.5.02.06.002.02.01 800303,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,0.00,35000000,0.00,0.00
C12.3.2.01.01.001.03.08.01.01.05 8006,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,35000000,0.00,0.00,0.00
E22.1.5.01.01.002.02 800302,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,0.00,8000000,0.00,0.00
E22.1.5.01.01.003.01.02.02 800303,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,3000000,0.00,0.00,0.00
E22.1.5.01.01.003.01.05.01 800402,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,5000000,0.00,0.00,0.00
A22.1.2.02.02.007.02 8006,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,0.00,2000000,0.00,0.00
A22.1.2.02.02.007.01 800401,TRASLADO PRESUPUESTAL  SEGUN RESOLUCION 393 DE 11 DE NOV 2021,2021/11/11,0.00,0.00,2000000,0.00,0.00,0.00
A12.1.1.01.01.001.02.01 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,11000000,0.00,0.00,0.00
A12.1.1.01.01.001.02.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,500000,0.00,0.00,0.00
E22.1.5.01.02.003.01.01.01 8000302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,10000000,0.00,0.00
A12.1.1.01.01.001.06.01 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,5000000,0.00,0.00,0.00
A22.1.2.02.02.009.05 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,1000000,0.00,0.00,0.00
A22.1.2.02.02.010 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,2000000,0.00,0.00
A12.1.1.02.02.004 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,1200000,0.00,0.00,0.00
A22.1.2.02.02.008.06 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,300000,0.00,0.00,0.00
A12.1.1.02.02.004 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,500000,0.00,0.00,0.00
A22.1.2.02.02.008.01 8006,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,8000000,0.00,0.00
A22.1.2.02.02.009.04 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,4000000,0.00,0.00,0.00
A12.1.1.01.01.001.08.02 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,6000000,0.00,0.00
A22.1.2.02.02.010 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,5200000,0.00,0.00
A22.1.2.02.02.009.04 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,7200000,0.00,0.00,0.00
A12.1.1.02.01.001.08.01 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,2000000,0.00,0.00
A22.1.2.01.01.003.07.07.01 8006,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,4000000,0.00,0.00
E22.1.5.02.06.001.04 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,2000000,0.00,0.00,0.00
A22.1.2.02.02.009.05 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,7000000,0.00,0.00,0.00
E22.1.5.01.01.003.01.05.03 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,7000000,0.00,0.00
E22.1.5.01.01.001.01 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,7000000,0.00,0.00,0.00
A12.1.1.01.01.001.01 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,34000000,0.00,0.00,0.00
A22.1.2.02.02.008.01 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,10000000,0.00,0.00
A22.1.2.02.02.006.03 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,1000000,0.00,0.00,0.00
A22.1.2.02.02.006.03 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,1000000,0.00,0.00,0.00
A22.1.2.02.02.009.03 8006,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,19000000,0.00,0.00
A12.1.1.02.01.001.08.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,10000000,0.00,0.00,0.00
A12.1.1.02.01.001.06 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,9000000,0.00,0.00,0.00
A22.1.2.02.02.006.02 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,22000000,0.00,0.00
A12.1.1.02.01.001.06 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,17000000,0.00,0.00,0.00
A12.1.1.02.02.003.02 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,2000000,0.00,0.00,0.00
A22.1.2.02.02.007.02 8006,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,10000000,0.00,0.00
A12.1.1.01.01.001.02.02 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,2000000,0.00,0.00,0.00
A12.1.1.01.02.005 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,2000000,0.00,0.00,0.00
A12.1.1.01.01.001.06.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,5000000,0.00,0.00,0.00
A12.1.7.01.01 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,10000000,0.00,0.00
A12.1.1.02.01.001.01 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,10000000,0.00,0.00
A12.1.1.01.01.001.05 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,5000000,0.00,0.00
A12.1.1.01.01.001.08.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,6000000,0.00,0.00,0.00
A12.1.1.01.03.001.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,15000000,0.00,0.00,0.00
A12.1.1.01.03.001.01 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,9000000,0.00,0.00,0.00
A22.1.2.02.02.008.01 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,35000000,0.00,0.00
A12.1.1.01.01.001.02.01 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,21500000,0.00,0.00
A12.1.1.02.01.001.08.01 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,18000000,0.00,0.00,0.00
A12.1.1.01.01.001.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,45000000,0.00,0.00
A12.1.1.01.01.001.01 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,35000000,0.00,0.00
A12.1.1.01.01.001.01 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,26000000,0.00,0.00
A12.1.1.01.01.001.04 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,8000000,0.00,0.00
A12.1.1.02.01.001.08.02 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,3000000,0.00,0.00,0.00
A12.1.1.02.01.001.08.02 800402,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,5000000,0.00,0.00,0.00
A12.1.1.02.02.003.01 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,29000000,0.00,0.00,0.00
A12.1.1.02.01.001.08.02 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,20000000,0.00,0.00,0.00
A12.1.1.01.02.004 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,4000000,0.00,0.00
A12.1.1.01.03.001.04 800302 ,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,4000000,0.00,0.00,0.00
A12.1.1.02.01.001.08.02 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,30000000,0.00,0.00,0.00
A12.1.1.02.02.003.01 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,4000000,0.00,0.00,0.00
A22.1.2.02.02.007.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,3000000,0.00,0.00,0.00
A12.1.1.02.03.001.01 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,3000000,0.00,0.00,0.00
A12.1.1.01.03.001.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,10000000,0.00,0.00,0.00
A12.1.1.01.01.001.08.02 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,16000000,0.00,0.00,0.00
A12.1.1.01.01.001.08.02 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,4000000,0.00,0.00,0.00
A22.1.2.01.01.005.02.03.01.01 800401,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,10000000,0.00,0.00
A22.1.2.02.02.009.03 800302,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,0.00,14000000,0.00,0.00
A12.1.7.01.01 800301,TRASLADO PRESUPUESTAL SEGUN RESOLUCION 444 DE 6 DE DICIEMBRE DE 2021,2021/12/06,0.00,0.00,20000000,0.00,0.00,0.00
D52.3.3.01.02.001.09 9002,ADICION PRESUPUESTAL CONVENIO 2021019 SEGUN ACUERDO 011/2021 DE DICIEMBRE 2021 COMFIS Y RESOLUCION 465 DE 17 DICIEMBRE DE 2021,2021/12/17,224507738,0.00,0.00,0.00,0.00,0.00
C32.2.2.01.02.002.02.03 800402,TRASLADO PRESUPUESTAL PAGO DEUDA PUBLICA  SEGUN RESOLUCION  No  ,2021/12/29,0.00,0.00,32000000,0.00,0.00,0.00
C12.3.2.01.01.001.03.08.01.01.01 800303,TRASLADO PRESUPUESTAL PAGO DEUDA PUBLICA  SEGUN RESOLUCION  No  ,2021/12/29,0.00,0.00,0.00,32000000,0.00,0.00
A22.1.2.01.01.003.07.01 800301,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,15000000,0.00,0.00,0.00,0.00
A22.1.2.01.01.003.07.01 8006,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,45000000,0.00,0.00,0.00,0.00
A22.1.2.01.01.003.07.07.01 8006,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,10000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.01 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,80000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.01 800402,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,60000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.01 8006,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,20000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.008.04 800301,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,20000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.01 800301,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,7000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.01 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,6000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.01 800401,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,3000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.009.01 800402,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,3000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.010 800301,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,2000000,0.00,0.00,0.00,0.00
A22.1.2.02.02.010 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,2751819,0.00,0.00,0.00,0.00
A22.1.2.02.02.010 800402,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,1000000,0.00,0.00,0.00,0.00
E22.1.5.01.01.002.02 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,15000000,0.00,0.00,0.00,0.00
E22.1.5.01.02.003.01.01.01 8000302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,70000000,0.00,0.00,0.00,0.00
E22.1.5.01.02.003.01.01.02 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,60000000,0.00,0.00,0.00,0.00
E22.1.5.01.02.003.01.01.03 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,50000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.001.02 800402,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,10000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.001.05 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,35000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.01.01.01 800303,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,10000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.01.02.02 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,30000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.01.02.03 800303,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,40000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.02.01 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,120000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.02.01 800303,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,120000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.02.02 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,40000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.02.03 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,15000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.002.02.04 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,10000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.003.01.01 800402,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,220000000,0.00,0.00,0.00,0.00
E22.1.5.02.06.003.01.02 800402,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,20000000,0.00,0.00,0.00,0.00
A22.1.8.01.01 80006,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,60000000,0.00,0.00,0.00,0.00
A22.1.8.01.01 800302,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,60000000,0.00,0.00,0.00,0.00
A22.1.8.01.01 800402,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,59000000,0.00,0.00,0.00,0.00
A22.1.8.04.02.001 800301,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,50000000,0.00,0.00,0.00,0.00
A22.1.8.04.02.002 800301,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,50000000,0.00,0.00,0.00,0.00
C12.3.2.01.01.001.03.08.01.01.01 800303,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,540000000,0.00,0.00,0.00,0.00
C12.3.2.01.01.001.03.08.01.01.02 800303,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,320000000,0.00,0.00,0.00,0.00
C12.3.2.01.01.001.03.08.01.01.03 800303,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,3380000000,0.00,0.00,0.00,0.00
C12.3.2.01.01.001.03.08.01.01.04 800303,REDUCCION PRESUPUESTO SEGUN RESOLUCION No ,2021/12/30,0.00,110000000,0.00,0.00,0.00,0.00
